Symbol,Name,Last,Change,%Chg,Open,High,Low,Volume,Time
SMR,"Nuscale Power Corp",11.44,-0.07,-0.61%,11.4,11.59,11.26,546200,2022-10-07
SMRT,"Smartrent Inc",2.4,-0.1,-4.00%,2.47,2.47,2.33,1331900,2022-10-07
SMTC,"Semtech Corp",27.23,-2,-6.84%,28.42,28.45,26.87,3889700,2022-10-07
SNBR,"Sleep Number Corp",37.09,-1.17,-3.06%,37.66,37.84,36.4,289800,2022-10-07
SNCE,"Science 37 Hldgs Inc",1.81,-0.01,-0.55%,1.79,1.87,1.78,130100,2022-10-07
SNCY,"Sun Country Airlines Holdings Inc",14.36,-0.81,-5.34%,14.83,15.02,13.86,652800,2022-10-07
SNDX,"Syndax Pharma",24.22,-2.02,-7.70%,25.94,26.36,24.2,1025400,2022-10-07
SNEX,"Stonex Group Inc",85,-2.47,-2.82%,86.93,87.9,84.46,57800,2022-10-07
SNPO,"Snap One Holdings Corp",10.35,-0.48,-4.43%,10.75,10.75,10.18,30800,2022-10-07
SOI,"Solaris Oilfield Infrastructure Inc Cl A",10.55,-0.05,-0.47%,10.72,10.8,10.46,146800,2022-10-07
SOND,"Sonder Holdings Inc",1.84,-0.04,-2.13%,1.84,1.885,1.79,1338000,2022-10-07
SONO,"Sonos Inc",14.34,-0.35,-2.38%,14.41,14.55,14.2,2337000,2022-10-07
SOVO,"Sovos Brands Inc",13.97,-0.41,-2.85%,14.31,14.42,13.85,304400,2022-10-07
SP,"SP Plus Corp",32.78,-0.83,-2.47%,33.22,33.6,32.19,117700,2022-10-07
SPCE,"Virgin Galactic Holdings Inc",4.85,-0.23,-4.53%,4.99,4.99,4.79,4032800,2022-10-07
SPFI,"South Plains Financial Inc",28.15,-0.33,-1.16%,28.21,28.45,28.05,29700,2022-10-07
SPIR,"Spire Global Inc",1.07,-0.04,-3.60%,1.09,1.12,1.06,266700,2022-10-07
SPNE,"Seaspine Holdings",5.51,-0.32,-5.49%,5.83,5.89,5.49,129500,2022-10-07
SPNS,"Sapiens Intl Cp NV",18.65,-0.29,-1.53%,18.92,18.92,18.46,110900,2022-10-07
SPNT,"Siriuspoint Ltd",4.81,-0.22,-4.37%,5,5.02,4.8,855700,2022-10-07
SPSC,"Sps Commerce Inc",126.53,-7.07,-5.29%,131.56,131.56,126.25,110200,2022-10-07
SPT,"Sprout Social Inc Cl A",61.98,-7.15,-10.34%,67.32,67.32,60.95,371700,2022-10-07
SPTN,"Spartannash Company",30.26,-0.21,-0.69%,30.34,30.56,30.01,232900,2022-10-07
SPWH,"Sportsman's Wareh",8.69,-0.23,-2.58%,8.8,8.83,8.58,250600,2022-10-07
SPWR,"Sunpower Corp",21.95,-0.31,-1.39%,21.87,22.33,21.52,2739400,2022-10-07
SPXC,"SPX Corp",58.27,-1.67,-2.79%,59.34,59.34,57.82,109700,2022-10-07
SQSP,"Squarespace Inc Cl A",21.19,-0.95,-4.29%,21.74,21.74,21,292800,2022-10-07
SR,"Spire Inc",62,-0.97,-1.54%,63.01,63.01,61.64,286800,2022-10-07
SRCE,"1st Source Corp",47.61,-0.67,-1.39%,48.12,48.12,47.13,96500,2022-10-07
SRDX,"Surmodics Inc",30.08,-1.55,-4.90%,31.08,31.64,29.67,37900,2022-10-07
SRG,"Seritage Growth Properties",9.5,-0.15,-1.55%,9.53,9.61,9.33,581000,2022-10-07
SRI,"Stoneridge Inc",16.48,-0.72,-4.19%,16.9,16.98,16.46,54300,2022-10-07
SRNE,"Sorrento Therpt",1.46,-0.1,-6.41%,1.52,1.53,1.44,7309100,2022-10-07
SSB,"Southstate Corp",82.39,-1.39,-1.66%,83.33,83.33,81.47,233800,2022-10-07
SSD,"Simpson Manufacturing Company",77.98,-3.13,-3.86%,80.15,80.22,77.44,201300,2022-10-07
SSP,"E.W. Scripps Company",12.04,-0.34,-2.75%,12.31,12.49,12.02,533500,2022-10-07
SSTI,"Shotspotter Inc",25.76,-1.58,-5.78%,27.28,27.63,25.56,55300,2022-10-07
SSTK,"Shutterstock Inc",50.64,-1.91,-3.63%,51.66,51.94,50.09,230300,2022-10-07
STAA,"Staar Surgical Company",70.01,-2.49,-3.43%,70.85,71.06,69.38,330700,2022-10-07
STAG,"Stag Industrial Inc",27.37,-0.69,-2.46%,27.79,27.92,27.14,1438000,2022-10-07
STAR,"Istar Financial Inc",8.62,-0.79,-8.40%,9.25,9.28,8.59,1286400,2022-10-07
STBA,"S&T Bancorp Inc",29.77,-0.8,-2.62%,30.37,30.37,29.72,147300,2022-10-07
STC,"Stewart Information Services Corp",43.84,-1.57,-3.46%,44.98,45.6,43.8,187900,2022-10-07
STEM,"Stem Inc",13.14,-0.37,-2.74%,13.15,13.55,12.88,2046000,2022-10-07
STEP,"Stepstone Group Inc Cl A",25.74,-1.15,-4.28%,26.52,26.52,25.44,337100,2022-10-07
STER,"Sterling Check Corp",19.01,-0.47,-2.41%,19.23,19.4,18.79,243700,2022-10-07
STGW,"Stagwell Inc",7.16,-0.14,-1.92%,7.23,7.31,7.09,246000,2022-10-07
STKL,"Sunopta Inc",9.6,-0.05,-0.52%,9.54,9.66,9.38,524500,2022-10-07
STKS,"The One Group",6.62,-0.35,-5.02%,6.89,6.89,6.59,84900,2022-10-07
STNE,"Stoneco Ltd Cl A",11.64,-0.24,-2.02%,11.51,12.07,11.39,7225500,2022-10-07
STNG,"Scorpio Tankers Inc",42.15,1.12,+2.73%,41.83,43.18,41.27,1368800,2022-10-07
STOK,"Stoke Therapeutics Inc",12.51,-0.97,-7.20%,13.29,13.29,12.5,223200,2022-10-07
STON,"Stonemor Partners LP",3.39,-0.05,-1.45%,3.44,3.44,3.38,645700,2022-10-07
STR,"Sitio Royalties Corp",25.4,-0.01,-0.04%,25.49,25.72,25.03,404100,2022-10-07
STRA,"Strayer Education",61.3,-1.35,-2.15%,62.41,62.63,61.15,92000,2022-10-07
STRC,"Sarcos Technologies and Robotics Corp",2.21,-0.14,-5.96%,2.38,2.38,2.21,188900,2022-10-07
STRL,"Sterling Infrastructure Inc",22.45,-0.93,-3.98%,23.35,23.35,22.41,80100,2022-10-07
STRO,"Sutro Biopharma Inc",5.5,-0.29,-5.01%,5.75,5.75,5.37,339700,2022-10-07
STRS,"Stratus Pptys Inc",22.55,-0.23,-1.01%,22.42,22.74,22.11,25400,2022-10-07
STRY,"Starry Group Holdings Inc Cl A",1,-0.17,-14.53%,1.16,1.17,0.991,619900,2022-10-07
SUM,"Summit Materials Inc",24.02,-1.03,-4.11%,24.71,24.79,23.66,1394800,2022-10-07
SUMO,"Sumo Logic Inc",7.49,-0.66,-8.10%,7.86,7.95,7.43,928000,2022-10-07
SUNL,"Sunlight Financial Hldgs Inc",1.19,-0.05,-4.03%,1.22,1.24,1.18,360100,2022-10-07
SUPN,"Supernus Pharm",33.29,-0.78,-2.29%,34.22,34.31,33.29,433200,2022-10-07
SVC,"Service Properties Trust",5.55,-0.18,-3.14%,5.66,5.72,5.42,1123800,2022-10-07
SWAV,"Shockwave Medical Inc",263.99,-15.19,-5.44%,276.31,278.49,260.93,521900,2022-10-07
SWBI,"Smith & Wesson Brands Inc",10.28,-0.17,-1.63%,10.35,10.38,10.15,667500,2022-10-07
SWI,"Solarwinds Corp",8.45,-0.16,-1.86%,8.52,8.52,8.32,727700,2022-10-07
SWIM,"Latham Group Inc",3.74,-0.34,-8.33%,4,4.07,3.72,522700,2022-10-07
SWKH,"Swk Holdings Corp",17.21,-0.75,-4.18%,17.71,17.71,17.21,2300,2022-10-07
SWTX,"Springworks Therapeutics Inc",27.33,-1.39,-4.84%,28.22,28.63,27.25,662800,2022-10-07
SWX,"Southwest Gas Corp",68.03,-0.75,-1.09%,69.2,69.36,67.38,604000,2022-10-07
SXC,"Suncoke Energy Inc",6.2,-0.08,-1.27%,6.25,6.27,6.18,451200,2022-10-07
SXI,"Standex International Corp",82.44,-3.62,-4.21%,85.47,85.47,81.85,49900,2022-10-07
SXT,"Sensient Technologies Corp",68.97,-1.83,-2.58%,70.09,70.13,68.68,154300,2022-10-07
SYBT,"Stock Yards Bancorp",69,-0.98,-1.40%,69.72,70.76,68.58,47200,2022-10-07
SYNA,"Synaptics Inc",95.06,-11.37,-10.68%,102.32,103.2,94.45,1088600,2022-10-07
TA,"Travelcenters of America Llc",54.96,-3.06,-5.27%,57.38,57.44,54.88,100000,2022-10-07
TALO,"Talos Energy Inc",21.53,-0.22,-1.01%,21.8,22.63,21.42,1471400,2022-10-07
TALS,"Talaris Therapeutics Inc",2.46,-0.06,-2.38%,2.54,2.63,2.4,140100,2022-10-07
TARS,"Tarsus Pharmaceuticals Inc",16.67,-0.54,-3.14%,17.04,17.27,16.51,51200,2022-10-07
TBBK,"The Bancorp Inc",22.68,-0.67,-2.87%,23.14,23.22,22.58,261300,2022-10-07
TBI,"Trueblue Inc",19.53,-0.62,-3.08%,20.05,20.14,19.49,135200,2022-10-07
TBK,"Triumph Bancorp",55.52,-2.17,-3.76%,57.19,57.19,55.31,114600,2022-10-07
TBPH,"Theravance Bio Ord",9.91,-0.14,-1.39%,10.04,10.08,9.82,424200,2022-10-07
TCBI,"Texas Capital Bncsh",62.48,-0.2,-0.32%,62.61,62.77,61.24,434100,2022-10-07
TCBK,"Trico Bancshares",47.01,-0.35,-0.74%,47.26,47.26,46.59,107300,2022-10-07
TCBX,"Third Coast Bancshares Inc",16.83,-0.49,-2.83%,17.38,17.38,16.8,33100,2022-10-07
TCDA,"Tricida Inc",12.25,0.25,+2.08%,12.25,12.43,11.96,1473100,2022-10-07
TCI,"Transcontinental Realty Investors",39.16,-1.15,-2.85%,40.2,40.5,39.11,4300,2022-10-07
TCMD,"Tactile Systems Technology Inc",7.34,-0.62,-7.79%,7.88,7.89,7.33,108500,2022-10-07
TCS,"The Container Store Group Inc",5.35,-0.03,-0.56%,5.27,5.36,5.22,437600,2022-10-07
TCX,"Tucows Inc Cl A",40.09,-0.47,-1.16%,40.06,40.73,39.73,48300,2022-10-07
TDS,"Telephone and Data Systems",13.58,-0.59,-4.16%,14.11,14.12,13.54,918800,2022-10-07
TDUP,"Thredup Inc Cl A",1.82,-0.2,-9.90%,2.01,2.01,1.78,1092300,2022-10-07
TDW,"Tidewater Inc",24.86,0.19,+0.77%,24.69,25.37,24.42,659800,2022-10-07
TELL,"Tellurian Inc",2.7,0.03,+1.12%,2.68,2.8,2.65,10816100,2022-10-07
TEN,"Tenneco Automotive",18.19,0.09,+0.50%,17.99,18.36,17.89,1036500,2022-10-07
TENB,"Tenable Holdings Inc",33.9,-2.35,-6.48%,35.33,35.57,33.65,2359700,2022-10-07
TEX,"Terex Corp",31.63,-0.54,-1.68%,31.74,31.85,31.28,409200,2022-10-07
TG,"Tredegar Corp",9.94,-0.23,-2.26%,10.05,10.16,9.86,96300,2022-10-07
TGAN,"Transphorm Inc",5.15,-0.15,-2.83%,5.3,5.3,5.01,23400,2022-10-07
TGH,"Textainer Group Holdings",27.34,-0.47,-1.69%,27.54,27.73,27.05,297600,2022-10-07
TGI,"Triumph Group",8.98,-0.29,-3.13%,9.07,9.17,8.76,807400,2022-10-07
TGNA,"Tegna Inc",20.7,0.3,+1.47%,20.35,20.75,20.32,1152700,2022-10-07
TGTX,"Tg Therapeuticscmn",5.66,-0.49,-7.97%,5.96,6.03,5.64,2445600,2022-10-07
TH,"Target Hospitality Corp",12.04,-0.18,-1.47%,12.12,12.4,11.79,894500,2022-10-07
THFF,"First Finl Corp [In]",45.64,-0.71,-1.53%,46.2,46.58,45.54,28900,2022-10-07
THR,"Thermon Group Holdings Inc",15.61,-0.7,-4.29%,16.11,16.11,15.46,99200,2022-10-07
THRM,"Gentherm Inc",54.75,-1.14,-2.04%,55.31,56.34,54.31,213500,2022-10-07
THRN,"Thorne Healthtech Inc",4.77,-0.15,-3.05%,4.91,5.1,4.71,18000,2022-10-07
THRX,"Theseus Pharmaceuticals Inc",5.24,-0.14,-2.60%,5.58,5.61,5.05,80500,2022-10-07
THRY,"Thryv Holdings Inc",22.17,-0.39,-1.73%,22.39,22.52,21.89,301900,2022-10-07
THS,"Treehouse Foods",45.69,0.07,+0.15%,45.79,46.51,45.42,605300,2022-10-07
TIG,"Trean Insurance Group Inc",3.15,-0.18,-5.41%,3.32,3.39,3.13,155000,2022-10-07
TIL,"Instil Bio Inc",4.94,-0.39,-7.32%,5.25,5.27,4.88,188900,2022-10-07
TILE,"Interface Inc",10.32,-0.07,-0.67%,10.32,10.52,10.24,278800,2022-10-07
TIPT,"Tiptree Fncl Cl A",10.54,-0.25,-2.32%,10.66,10.74,10.52,46900,2022-10-07
TITN,"Titan Machinery Inc",29.92,-0.83,-2.70%,30.33,30.46,29.25,150800,2022-10-07
TK,"Teekay Shipping Corp",3.42,-0.05,-1.44%,3.45,3.52,3.38,417200,2022-10-07
TKNO,"Alpha Teknova Inc",3.61,-0.26,-6.72%,3.81,3.96,3.6,25000,2022-10-07
TLS,"Telos Corp",8.67,-0.5,-5.45%,9.01,9.16,8.49,205800,2022-10-07
TLYS,"Tilly's Inc",7.47,-0.08,-1.06%,7.51,7.54,7.24,200600,2022-10-07
TMCI,"Treace Medical Concepts Inc",22.66,-0.58,-2.50%,23.47,23.47,22.52,157800,2022-10-07
TMDX,"Transmedics Group Inc",41.26,-1.54,-3.60%,41.98,42.5,41.19,292500,2022-10-07
TMHC,"Taylor Morrison Home Corp",25.68,-0.6,-2.28%,25.83,25.96,25.26,1161500,2022-10-07
TMP,Tompkinstrustco,73.44,-1.59,-2.12%,74.08,75.21,73.25,40000,2022-10-07
TMST,"Timken Steel Corp",16.21,-0.27,-1.64%,16.39,16.55,16.14,347800,2022-10-07
TNC,"Tennant Company",56.68,-2.19,-3.72%,58.06,58.06,56.5,49600,2022-10-07
TNET,"Trinet Group Inc",71.21,-1.84,-2.52%,72.11,72.21,70.53,171000,2022-10-07
TNGX,"Tango Therapeutics Inc",4.05,-0.06,-1.46%,4.22,4.25,3.91,162800,2022-10-07
TNK,"Teekay Tankers Ltd",27.84,-0.06,-0.22%,27.88,28.54,27.39,615200,2022-10-07
TNYA,"Tenaya Therapeutics Inc",2.86,-0.24,-7.74%,3.04,3.14,2.78,152300,2022-10-07
TOI,"The Oncology Institute Inc",4.61,-0.07,-1.50%,4.68,4.75,4.51,66900,2022-10-07
TOWN,"Towne Bank",27.26,-0.54,-1.94%,27.73,27.74,27.03,188400,2022-10-07
TPB,"Turning Point Brands",21.24,-0.51,-2.34%,21.74,22.02,21.2,120400,2022-10-07
TPC,"Tutor Perini Corp",5.75,-0.17,-2.87%,5.89,5.9,5.56,286300,2022-10-07
TPH,"Tri Pointe Homes Inc",16.05,-0.52,-3.14%,16.31,16.34,15.94,725300,2022-10-07
TPIC,"Tpi Composites Inc",10.35,-0.49,-4.52%,10.52,10.75,10.15,764100,2022-10-07
TR,"Tootsie Roll Industries",33.39,-0.14,-0.42%,33.1,33.85,33,204800,2022-10-07
TRC,"Tejon Ranch Company",14.51,-0.04,-0.27%,14.44,14.64,14.4,52500,2022-10-07
TREE,"Lendingtree Inc",22.7,-1.93,-7.84%,23.92,24.1,22.5,376800,2022-10-07
TRMK,"Trustmark Corp",31.59,-0.45,-1.40%,31.94,32.01,31.37,220600,2022-10-07
TRN,"Trinity Industries",23.4,-0.41,-1.72%,23.75,23.75,23.18,589100,2022-10-07
TRNO,"Terreno Realty Corp",51.26,-1.67,-3.16%,52.31,52.61,50.88,509400,2022-10-07
TRNS,"Transcat Inc",71.28,-6.24,-8.05%,77.2,77.2,70.92,29300,2022-10-07
TROX,"Tronox Inc",12.13,-0.4,-3.19%,12.37,12.52,12.09,1026500,2022-10-07
TRS,"Trimas Corp",25.83,-0.78,-2.93%,26.41,26.58,25.61,132400,2022-10-07
TRST,"Trustco Bank Corp NY",31.83,-0.53,-1.64%,32.3,32.3,31.76,43200,2022-10-07
TRTN,"Triton International Ltd",55.79,-0.54,-0.96%,55.69,56.33,55.17,510400,2022-10-07
TRTX,"Tpg Re Finance Trust Inc",7.09,-0.13,-1.80%,7.18,7.24,6.99,405000,2022-10-07
TRUE,"Truecar Inc",1.4,-0.11,-7.28%,1.48,1.48,1.38,460200,2022-10-07
TRUP,"Trupanion Inc",51.88,-4,-7.16%,55,55.12,51.72,617700,2022-10-07
TSE,"Trinseo S.A.",18.55,-0.04,-0.22%,18.25,18.66,18.1,559100,2022-10-07
TSP,"Tusimple Holdings Inc Cl A",7.48,-0.48,-6.03%,7.71,7.74,7.37,1544800,2022-10-07
TSVT,"2Seventy Bio Inc",14.05,-0.56,-3.83%,14.27,14.98,14,279200,2022-10-07
TTCF,"Tattooed Chef Inc",4.55,-0.3,-6.19%,4.8,4.83,4.5,783200,2022-10-07
