Symbol,Name,Last,Change,%Chg,Open,High,Low,Volume,Time
SXC,"Suncoke Energy Inc",6.2,-0.08,-1.27%,6.25,6.27,6.18,451200,2022-10-07
SXI,"Standex International Corp",82.44,-3.62,-4.21%,85.47,85.47,81.85,49900,2022-10-07
SXT,"Sensient Technologies Corp",68.97,-1.83,-2.58%,70.09,70.13,68.68,154300,2022-10-07
SYBT,"Stock Yards Bancorp",69,-0.98,-1.40%,69.72,70.76,68.58,47200,2022-10-07
SYF,"Synchrony Financial",30.84,-0.65,-2.06%,31.01,31.11,30.65,7533900,2022-10-07
SYK,"Stryker Corp",208.52,-2.9,-1.37%,209.3,210.12,206.84,1222100,2022-10-07
SYNA,"Synaptics Inc",95.06,-11.37,-10.68%,102.32,103.2,94.45,1088600,2022-10-07
SYNH,"Syneos Health Inc",48.05,-2.01,-4.02%,49.42,49.53,47.71,684100,2022-10-07
SYY,"Sysco Corp",72.19,-1.08,-1.47%,72.58,72.83,71.75,2106000,2022-10-07
T,"AT&T Inc",14.94,-0.38,-2.48%,15.23,15.24,14.9,53446902,2022-10-07
TA,"Travelcenters of America Llc",54.96,-3.06,-5.27%,57.38,57.44,54.88,100000,2022-10-07
TALO,"Talos Energy Inc",21.53,-0.22,-1.01%,21.8,22.63,21.42,1471400,2022-10-07
TAP,"Molson Coors Brewing Company",47.02,-0.71,-1.49%,47.52,47.72,46.69,1032400,2022-10-07
TARS,"Tarsus Pharmaceuticals Inc",16.67,-0.54,-3.14%,17.04,17.27,16.51,51200,2022-10-07
TBBK,"The Bancorp Inc",22.68,-0.67,-2.87%,23.14,23.22,22.58,261300,2022-10-07
TBI,"Trueblue Inc",19.53,-0.62,-3.08%,20.05,20.14,19.49,135200,2022-10-07
TBK,"Triumph Bancorp",55.52,-2.17,-3.76%,57.19,57.19,55.31,114600,2022-10-07
TBPH,"Theravance Bio Ord",9.91,-0.14,-1.39%,10.04,10.08,9.82,424200,2022-10-07
TCBI,"Texas Capital Bncsh",62.48,-0.2,-0.32%,62.61,62.77,61.24,434100,2022-10-07
TCBK,"Trico Bancshares",47.01,-0.35,-0.74%,47.26,47.26,46.59,107300,2022-10-07
TCBX,"Third Coast Bancshares Inc",16.83,-0.49,-2.83%,17.38,17.38,16.8,33100,2022-10-07
TCDA,"Tricida Inc",12.25,0.25,+2.08%,12.25,12.43,11.96,1473100,2022-10-07
TCX,"Tucows Inc Cl A",40.09,-0.47,-1.16%,40.06,40.73,39.73,48300,2022-10-07
TDC,"Teradata Corp",30.05,-1.31,-4.18%,30.98,30.98,29.98,885000,2022-10-07
TDG,"Transdigm Group Inc",533.48,-13.52,-2.47%,540.09,540.63,528.16,215600,2022-10-07
TDOC,"Teladoc Health Inc",25.13,-1.68,-6.27%,26.02,26.11,24.97,4109000,2022-10-07
TDS,"Telephone and Data Systems",13.58,-0.59,-4.16%,14.11,14.12,13.54,918800,2022-10-07
TDW,"Tidewater Inc",24.86,0.19,+0.77%,24.69,25.37,24.42,659800,2022-10-07
TDY,"Teledyne Technologies Inc",340.13,-8.89,-2.55%,344.82,345.41,338.49,206400,2022-10-07
TEAM,"Atlassian Corp",228.24,-10.75,-4.50%,231.94,233.61,225.3,1327000,2022-10-07
TECH,"Bio-Techne Cp",296,-13.08,-4.23%,304.01,304.83,293.01,242800,2022-10-07
TELL,"Tellurian Inc",2.7,0.03,+1.12%,2.68,2.8,2.65,10816100,2022-10-07
TEN,"Tenneco Automotive",18.19,0.09,+0.50%,17.99,18.36,17.89,1036500,2022-10-07
TENB,"Tenable Holdings Inc",33.9,-2.35,-6.48%,35.33,35.57,33.65,2359700,2022-10-07
TER,"Teradyne Inc",77.33,-4.68,-5.71%,79.64,80.16,76.65,2321800,2022-10-07
TEX,"Terex Corp",31.63,-0.54,-1.68%,31.74,31.85,31.28,409200,2022-10-07
TFC,"Truist Financial Corp",43.53,-1.35,-3.01%,44.6,44.74,43.38,6177900,2022-10-07
TFSL,"Tfs Financial Corp",12.7,-0.46,-3.50%,13.15,13.15,12.7,357300,2022-10-07
TFX,"Teleflex Inc",194.22,-5.21,-2.61%,197.29,197.29,192.8,344600,2022-10-07
TG,"Tredegar Corp",9.94,-0.23,-2.26%,10.05,10.16,9.86,96300,2022-10-07
TGH,"Textainer Group Holdings",27.34,-0.47,-1.69%,27.54,27.73,27.05,297600,2022-10-07
TGI,"Triumph Group",8.98,-0.29,-3.13%,9.07,9.17,8.76,807400,2022-10-07
TGNA,"Tegna Inc",20.7,0.3,+1.47%,20.35,20.75,20.32,1152700,2022-10-07
TGT,"Target Corp",152.34,-3.41,-2.19%,154.34,154.52,150.72,2771900,2022-10-07
TGTX,"Tg Therapeuticscmn",5.66,-0.49,-7.97%,5.96,6.03,5.64,2445600,2022-10-07
TH,"Target Hospitality Corp",12.04,-0.18,-1.47%,12.12,12.4,11.79,894500,2022-10-07
THC,"Tenet Healthcare Corp",53.78,-1.46,-2.64%,54.42,54.5,53.15,874000,2022-10-07
THFF,"First Finl Corp [In]",45.64,-0.71,-1.53%,46.2,46.58,45.54,28900,2022-10-07
THG,"The Hanover Insurance Group",132.96,-1.36,-1.01%,134.44,134.44,131.86,316800,2022-10-07
THO,"Thor Industries",72.4,0.39,+0.54%,72.15,72.75,70.17,1001700,2022-10-07
THR,"Thermon Group Holdings Inc",15.61,-0.7,-4.29%,16.11,16.11,15.46,99200,2022-10-07
THRM,"Gentherm Inc",54.75,-1.14,-2.04%,55.31,56.34,54.31,213500,2022-10-07
THRY,"Thryv Holdings Inc",22.17,-0.39,-1.73%,22.39,22.52,21.89,301900,2022-10-07
THS,"Treehouse Foods",45.69,0.07,+0.15%,45.79,46.51,45.42,605300,2022-10-07
TIL,"Instil Bio Inc",4.94,-0.39,-7.32%,5.25,5.27,4.88,188900,2022-10-07
TILE,"Interface Inc",10.32,-0.07,-0.67%,10.32,10.52,10.24,278800,2022-10-07
TITN,"Titan Machinery Inc",29.92,-0.83,-2.70%,30.33,30.46,29.25,150800,2022-10-07
TJX,"TJX Companies",64.59,-0.5,-0.77%,64.51,64.85,63.94,5153000,2022-10-07
TKR,"Timken Company",63.67,-1.09,-1.68%,64.11,64.21,62.68,475300,2022-10-07
TLS,"Telos Corp",8.67,-0.5,-5.45%,9.01,9.16,8.49,205800,2022-10-07
TMCI,"Treace Medical Concepts Inc",22.66,-0.58,-2.50%,23.47,23.47,22.52,157800,2022-10-07
TMDX,"Transmedics Group Inc",41.26,-1.54,-3.60%,41.98,42.5,41.19,292500,2022-10-07
TMHC,"Taylor Morrison Home Corp",25.68,-0.6,-2.28%,25.83,25.96,25.26,1161500,2022-10-07
TMO,"Thermo Fisher Scientific Inc",523.61,-16.98,-3.14%,535,535.8,520.9,976700,2022-10-07
TMP,Tompkinstrustco,73.44,-1.59,-2.12%,74.08,75.21,73.25,40000,2022-10-07
TMST,"Timken Steel Corp",16.21,-0.27,-1.64%,16.39,16.55,16.14,347800,2022-10-07
TMUS,"T-Mobile US",137.59,-1.83,-1.31%,138.92,139.29,137.04,4945800,2022-10-07
TMX,"Terminix Global Hldgs Inc",38.63,-0.58,-1.48%,39.12,39.12,38.4,2138600,2022-10-07
TNC,"Tennant Company",56.68,-2.19,-3.72%,58.06,58.06,56.5,49600,2022-10-07
TNDM,"Tandem Diabetes Care",52.13,-1.36,-2.54%,53,53.98,52.13,1269900,2022-10-07
TNET,"Trinet Group Inc",71.21,-1.84,-2.52%,72.11,72.21,70.53,171000,2022-10-07
TNK,"Teekay Tankers Ltd",27.84,-0.06,-0.22%,27.88,28.54,27.39,615200,2022-10-07
TNL,"Travel + Leisure Co.",35.98,-1.07,-2.89%,36.46,36.59,35.52,733300,2022-10-07
TOL,"Toll Brothers Inc",44.57,-1.52,-3.30%,45.34,45.66,44.33,1863400,2022-10-07
TOST,"Toast Inc Cl A",16.82,-1.12,-6.24%,17.44,17.56,16.55,3332000,2022-10-07
TOWN,"Towne Bank",27.26,-0.54,-1.94%,27.73,27.74,27.03,188400,2022-10-07
TPB,"Turning Point Brands",21.24,-0.51,-2.34%,21.74,22.02,21.2,120400,2022-10-07
TPH,"Tri Pointe Homes Inc",16.05,-0.52,-3.14%,16.31,16.34,15.94,725300,2022-10-07
TPIC,"Tpi Composites Inc",10.35,-0.49,-4.52%,10.52,10.75,10.15,764100,2022-10-07
TPL,"Texas Pacific Land Trust",1981.39,-43.15,-2.13%,2038.99,2058.2,1965.13,54200,2022-10-07
TPR,"Tapestry Inc",31.48,-0.53,-1.66%,31.36,31.67,31.07,2925000,2022-10-07
TPX,"Tempur-Pedic International Inc",26.9,-0.65,-2.36%,27.12,27.25,26.62,1220900,2022-10-07
TR,"Tootsie Roll Industries",33.39,-0.14,-0.42%,33.1,33.85,33,204800,2022-10-07
TRC,"Tejon Ranch Company",14.51,-0.04,-0.27%,14.44,14.64,14.4,52500,2022-10-07
TREE,"Lendingtree Inc",22.7,-1.93,-7.84%,23.92,24.1,22.5,376800,2022-10-07
TREX,"Trex Company",49.54,-1.76,-3.43%,50.18,50.28,48.37,1339700,2022-10-07
TRGP,"Targa Resources",63.77,-1.1,-1.70%,64.39,64.96,62.74,3516100,2022-10-07
TRIP,"Tripadvisor Inc",22.88,-0.38,-1.63%,22.84,23.13,22.51,1214500,2022-10-07
TRMB,"Trimble Navigation",54.61,-3.12,-5.40%,56.61,56.61,54.35,856300,2022-10-07
TRMK,"Trustmark Corp",31.59,-0.45,-1.40%,31.94,32.01,31.37,220600,2022-10-07
TRN,"Trinity Industries",23.4,-0.41,-1.72%,23.75,23.75,23.18,589100,2022-10-07
TRNO,"Terreno Realty Corp",51.26,-1.67,-3.16%,52.31,52.61,50.88,509400,2022-10-07
TRNS,"Transcat Inc",71.28,-6.24,-8.05%,77.2,77.2,70.92,29300,2022-10-07
TROW,"T Rowe Price Group",106.2,-4.72,-4.26%,109.33,109.67,105.67,1521100,2022-10-07
TROX,"Tronox Inc",12.13,-0.4,-3.19%,12.37,12.52,12.09,1026500,2022-10-07
TRS,"Trimas Corp",25.83,-0.78,-2.93%,26.41,26.58,25.61,132400,2022-10-07
TRST,"Trustco Bank Corp NY",31.83,-0.53,-1.64%,32.3,32.3,31.76,43200,2022-10-07
TRTN,"Triton International Ltd",55.79,-0.54,-0.96%,55.69,56.33,55.17,510400,2022-10-07
TRTX,"Tpg Re Finance Trust Inc",7.09,-0.13,-1.80%,7.18,7.24,6.99,405000,2022-10-07
TRU,Transunion,57.74,-2.43,-4.04%,59.22,59.41,57.37,1859500,2022-10-07
TRUP,"Trupanion Inc",51.88,-4,-7.16%,55,55.12,51.72,617700,2022-10-07
TRV,"The Travelers Companies Inc",156.88,-2.31,-1.45%,158.68,158.82,156.34,1058800,2022-10-07
TSCO,"Tractor Supply Company",194.62,-5.46,-2.73%,198.49,198.83,193.85,978600,2022-10-07
TSE,"Trinseo S.A.",18.55,-0.04,-0.22%,18.25,18.66,18.1,559100,2022-10-07
TSLA,"Tesla Inc",223.07,-15.06,-6.32%,233.93,234.57,222.02,83916797,2022-10-07
TSN,"Tyson Foods",63.89,-1.63,-2.49%,65.15,65.21,63.44,2766400,2022-10-07
TSP,"Tusimple Holdings Inc Cl A",7.48,-0.48,-6.03%,7.71,7.74,7.37,1544800,2022-10-07
TSVT,"2Seventy Bio Inc",14.05,-0.56,-3.83%,14.27,14.98,14,279200,2022-10-07
TT,"Trane Technologies Plc",146.36,-5.21,-3.44%,149.72,150.54,145.39,1231300,2022-10-07
TTC,"Toro Company",94.04,-0.41,-0.43%,93.76,94.16,92.85,405000,2022-10-07
TTCF,"Tattooed Chef Inc",4.55,-0.3,-6.19%,4.8,4.83,4.5,783200,2022-10-07
TTD,"Trade Desk Inc",56.79,-4.38,-7.16%,59.5,59.5,55.8,6144100,2022-10-07
TTEC,"Teletech Hlds",45.47,-3.25,-6.67%,47.57,48.04,45.13,148300,2022-10-07
TTEK,"Tetra Tech Inc",125.6,-6.18,-4.69%,129.95,129.95,124.9,218600,2022-10-07
TTGT,"Techtarget Inc",65.61,-2.38,-3.50%,67.02,68.15,65.53,162800,2022-10-07
TTI,"Tetra Technologies",4.13,0.02,+0.49%,4.09,4.18,4.03,737000,2022-10-07
TTMI,"TTM Technologies",13.79,-0.49,-3.43%,14.01,14.02,13.69,639200,2022-10-07
TTWO,"Take-Two Interactive",120.73,-0.65,-0.54%,118.75,121.07,118.57,1507300,2022-10-07
TUP,"Tupperware Corp",6.48,-0.43,-6.22%,6.73,6.76,6.4,630500,2022-10-07
TVTX,"Travere Therapeutics Inc",24.7,-1.37,-5.26%,25.76,25.76,24.68,774200,2022-10-07
TW,"Tradeweb Markets Inc",55.33,-2.12,-3.69%,56.79,57.01,54.82,737800,2022-10-07
TWI,"Titan International",12.79,-0.42,-3.18%,13.11,13.14,12.62,298600,2022-10-07
TWKS,"Thoughtworks Holding Inc",9.61,-0.73,-7.06%,10.07,10.07,9.4,1367600,2022-10-07
TWLO,Twilio,76.84,-1.19,-1.53%,75.93,77.96,75.53,4233500,2022-10-07
TWNK,"Hostess Brands Inc",23.55,-0.21,-0.88%,23.63,23.72,23.41,891900,2022-10-07
TWO,"Two Harbors Invt Corp",3.19,-0.14,-4.20%,3.32,3.35,3.16,10281600,2022-10-07
TWOU,"2U Inc",5.52,-0.75,-11.96%,6.04,6.07,5.51,900300,2022-10-07
TWST,"Twist Bioscience Corp",32.66,-6.45,-16.49%,37.53,37.53,32.28,1592300,2022-10-07
TWTR,"Twitter Inc",49.18,-0.21,-0.43%,49.02,49.52,48.14,32630100,2022-10-07
TXG,"10X Genomics Inc",28.57,-2.78,-8.87%,30.22,30.28,28.4,787200,2022-10-07
TXN,"Texas Instruments",159.28,-7.26,-4.36%,164.02,165.06,158.61,8306400,2022-10-07
TXRH,"Texas Roadhouse Inc",87.26,-1.72,-1.93%,88.03,88.86,86.69,761400,2022-10-07
TXT,"Textron Inc",61.3,-1.33,-2.12%,61.89,62.08,60.67,1353400,2022-10-07
TYL,"Tyler Technologies",352.95,-13.05,-3.57%,359.78,363.49,351.43,197200,2022-10-07
U,"Unity Software Inc",32.77,-3.08,-8.59%,34.94,34.94,32.58,6339700,2022-10-07
UA,"Under Armour Inc Cl C",6.27,-0.25,-3.83%,6.39,6.43,6.24,2249400,2022-10-07
UAA,"Under Armour",7.07,-0.23,-3.15%,7.12,7.2,6.97,9086700,2022-10-07
UAL,"United Airlines Holdings Inc",33.86,-1.1,-3.15%,34.7,34.7,33.43,9386300,2022-10-07
UBA,"Urstadt Biddle Properties Inc",16.23,-0.37,-2.23%,16.36,16.56,16.17,187100,2022-10-07
UBER,"Uber Technologies Inc",28.07,-1.66,-5.58%,28.83,28.86,27.92,19690201,2022-10-07
UBSI,"United Bkshs Inc",37.09,-0.96,-2.52%,37.93,37.99,37.03,791900,2022-10-07
UCBI,"United Comm Banks",34.8,-0.57,-1.61%,34.98,35.17,34.25,566100,2022-10-07
UCTT,"Ultra Clean Holdings",27.79,-1.49,-5.09%,28.47,28.75,27.25,344300,2022-10-07
UDMY,"Udemy Inc",13.38,-0.04,-0.30%,13.32,13.66,13.07,415700,2022-10-07
UDR,"United Dominion Realty Trust",38.04,-1.75,-4.40%,39.07,39.38,37.88,2542900,2022-10-07
UE,"Urban Edge Properties",13.28,-0.24,-1.78%,13.41,13.47,13.13,566400,2022-10-07
UEC,"Uranium Energy",3.99,-0.03,-0.75%,3.96,4.11,3.87,10402700,2022-10-07
UFCS,"United Fire Group",29.11,-0.54,-1.82%,29.43,29.56,28.79,45200,2022-10-07
UFPI,"Universal Forest Prd",72.53,-2.77,-3.68%,74.54,74.72,72.22,210100,2022-10-07
UFPT,"U F P Tech Inc",85.04,-3.85,-4.33%,87.36,87.5,85.04,35700,2022-10-07
UGI,"Ugi Corp",32.33,-0.26,-0.80%,32.54,32.64,32.03,1308200,2022-10-07
UHAL,"A M E R C O",537.02,-19.57,-3.52%,552.72,552.75,536.37,48300,2022-10-07
UHS,"Universal Health Services",91.43,-1.86,-1.99%,92.52,92.52,90.79,486900,2022-10-07
UHT,"Universal Health Realty Income Trust",41.5,-0.29,-0.69%,41.6,41.88,41.08,40300,2022-10-07
UI,"Ubiquiti Networks",301.26,-16.1,-5.07%,312.52,312.75,299.51,43100,2022-10-07
UIS,"Unisys Corp",8.76,-0.1,-1.13%,8.75,8.83,8.59,324900,2022-10-07
ULCC,"Frontier Group Holdings Inc",9.76,-0.73,-6.96%,10.28,10.34,9.54,1171400,2022-10-07
ULH,"Universal Logis Holdings",32.56,-0.84,-2.51%,33.23,33.47,32.11,35000,2022-10-07
ULTA,"Ulta Beauty Inc",387.98,-4.1,-1.05%,386.53,388.48,380.94,689000,2022-10-07
UMBF,"Ump Financial Corp",86.64,-2.88,-3.22%,88.44,89.08,86.44,142700,2022-10-07
UMH,"Umh Properties",15.2,-0.6,-3.80%,15.75,15.75,15.14,268700,2022-10-07
UMPQ,"Umpqua Holdings Corp",17.17,-0.6,-3.38%,17.68,17.68,17.14,1037400,2022-10-07
UNF,"Unifirst Corp",167.06,-3.42,-2.01%,169.74,169.74,165.1,64500,2022-10-07
UNFI,"United Nat Foods",35.39,0.11,+0.31%,35.21,35.92,34.75,511500,2022-10-07
UNH,"Unitedhealth Group Inc",504.85,-14.28,-2.75%,514.17,514.17,501.06,3273700,2022-10-07
UNIT,"Uniti Group Inc",6.66,-0.24,-3.48%,6.81,6.89,6.65,1766800,2022-10-07
UNM,"Unumprovident Corp",41.62,0.41,+0.99%,41.11,41.74,40.86,1482400,2022-10-07
UNP,"Union Pacific Corp",195.62,-2.59,-1.31%,196.02,197.15,193.61,2875600,2022-10-07
UNVR,"Univar Inc",23.55,-0.39,-1.63%,23.68,23.79,23.26,1430000,2022-10-07
UPS,"United Parcel Service",159.14,-6.46,-3.90%,163.96,164.01,158.34,3490900,2022-10-07
UPST,"Upstart Holdings Inc",20.88,-1.7,-7.53%,21.81,21.89,20.62,5480800,2022-10-07
UPWK,"Upwork Inc",14.11,-0.85,-5.68%,14.74,14.74,13.96,1035000,2022-10-07
URBN,"Urban Outfitters Inc",21.78,0.07,+0.32%,21.45,21.82,21.2,1352300,2022-10-07
URG,"Ur Energy Inc",1.17,-0.01,-0.85%,1.17,1.21,1.15,1113000,2022-10-07
URI,"United Rentals",284.52,-9.06,-3.09%,288.27,290.79,280.9,827900,2022-10-07
USB,"U.S. Bancorp",40.2,-0.88,-2.14%,40.82,40.93,39.97,8696601,2022-10-07
USFD,"US Foods Holding",26.53,-1.07,-3.88%,27.2,27.3,26.17,2506000,2022-10-07
USNA,"Usana Health Sciences Inc",55.64,-0.92,-1.63%,56.53,56.53,55,62900,2022-10-07
USPH,"U.S. Physical Therapy",78.97,-0.51,-0.64%,79.25,79.69,77.81,70400,2022-10-07
UTHR,"United Therapeutic",206.77,-3.03,-1.44%,208.93,209.09,206.09,257600,2022-10-07
UTL,"Unitil Corp",45.38,-0.64,-1.39%,45.59,46.71,44.67,48200,2022-10-07
UTMD,"Utah Medical Prod",82.45,-1.01,-1.21%,83.3,83.3,81.43,6800,2022-10-07
UTZ,"Utz Brands Inc",14.32,-0.01,-0.07%,14.14,14.41,13.85,779400,2022-10-07
UUUU,"Energy Fuels Inc",6.75,-0.06,-0.88%,6.76,6.95,6.7,1826700,2022-10-07
UVE,"Universal Insurance Holdings Inc",8.56,-0.84,-8.94%,9.31,9.45,8.51,227100,2022-10-07
UVSP,"Univest Corp of Penn",24.5,-0.75,-2.97%,25.06,25.1,24.5,377600,2022-10-07
UVV,"Universal Corp",44.02,-0.58,-1.30%,44.41,44.62,43.64,227000,2022-10-07
UWMC,"Uwm Hldg Corp",3.26,0.04,+1.24%,3.23,3.28,3.15,1215200,2022-10-07
V,"Visa Inc",183.83,-1.76,-0.95%,183.45,184.61,181.93,5610200,2022-10-07
VAC,"Marriot Vacations Worldwide Cor",129.47,-0.87,-0.67%,128.78,129.68,126.5,294200,2022-10-07
VAL,"Valaris Ltd",56.76,-0.58,-1.01%,57.06,58.22,56.66,731400,2022-10-07
VBTX,"Veritex Holdings",26.95,-0.54,-1.96%,27.21,27.39,26.87,286900,2022-10-07
VC,"Visteon Corp",116.47,-4.65,-3.84%,120.16,120.29,115.48,284400,2022-10-07
VCEL,"Vericel Corproation",23.49,-0.78,-3.21%,23.78,24.04,23.26,443500,2022-10-07
VCSA,"Vacasa Inc Cl A",3.2,-0.07,-2.14%,3.23,3.3,3.16,1230900,2022-10-07
VCTR,"Victory Capital Holdings Inc Cl A",25.49,-0.4,-1.54%,25.63,25.7,25.21,287300,2022-10-07
VCYT,"Veracyte Inc",17.57,-0.92,-4.98%,17.92,18.17,17.45,1306800,2022-10-07
VECO,"Veeco Instrument",18.69,-1.03,-5.22%,19.29,19.59,18.43,334400,2022-10-07
VEEV,"Veeva Systems Inc",165.83,-7.85,-4.52%,170.77,171.3,164.87,737700,2022-10-07
VERU,"Veru Inc",11.07,-0.34,-2.98%,11.38,11.46,10.9,2185400,2022-10-07
VERV,"Verve Therapeutics Inc",33.5,-2.84,-7.82%,35.44,36,33.4,604300,2022-10-07
VFC,"V.F. Corp",28.87,-1.43,-4.72%,29.87,29.92,28.61,5127400,2022-10-07
VGR,"Vector Group Ltd",8.89,-0.19,-2.09%,9.04,9.13,8.84,762800,2022-10-07
VIAV,"Viavi Solutions",14.01,-0.23,-1.62%,14,14.19,13.78,1602500,2022-10-07
VICI,"Vici Properties Inc",30.64,-0.32,-1.03%,30.71,30.97,30.44,4691200,2022-10-07
VICR,"Vicor Cp",57.54,-5.14,-8.20%,61.8,61.8,57.02,180100,2022-10-07
VIR,"Vir Biotechnology Inc",20.61,-0.73,-3.42%,21.09,21.43,20.52,910300,2022-10-07
VIRT,"Virtu Financial Cm A",21.76,-0.27,-1.23%,21.99,22,21.61,585600,2022-10-07
VITL,"Vital Farms Inc",11.49,-0.39,-3.28%,11.68,11.85,11.42,199400,2022-10-07
VIVO,"Meridian Bioscience",31.78,-0.17,-0.53%,31.85,32.2,31.72,221900,2022-10-07
VLO,"Valero Energy Corp",113.78,-5.44,-4.56%,119.78,120.18,112.83,4557800,2022-10-07
VLTA,"Volta Inc",1.07,-0.1,-8.55%,1.15,1.16,1.05,3219200,2022-10-07
VLY,"Valley National Bancorp",11.16,-0.35,-3.04%,11.4,11.42,11.12,2379400,2022-10-07
VMC,"Vulcan Materials Company",157.49,-4.71,-2.90%,160.27,160.6,156.5,509000,2022-10-07
VMEO,"Vimeo Inc",3.98,-0.24,-5.69%,4.15,4.19,3.94,1520800,2022-10-07
VMI,"Valmont Industries",282.74,-6.98,-2.41%,287.77,289.33,280.06,88700,2022-10-07
VMW,"Vmware Inc",109.81,-2.24,-2.00%,110.84,111.47,109.05,513700,2022-10-07
VNDA,"Vanda Pharmaceuticals",9.87,-0.28,-2.76%,10.07,10.1,9.8,442100,2022-10-07
VNO,"Vornado Realty Trust",21.32,-0.84,-3.79%,21.75,22.04,21.07,5327900,2022-10-07
VNT,"Vontier Corp",17,-0.58,-3.30%,17.34,17.49,16.84,1377200,2022-10-07
VOYA,"VOYA Financial Inc",63.9,-0.48,-0.75%,63.88,64.07,63.05,744800,2022-10-07
VRAY,"Viewray Inc",3.74,-0.13,-3.36%,3.78,3.88,3.7,796000,2022-10-07
VRDN,"Viridian Therapeutics Inc",20.16,-0.25,-1.22%,20.34,20.4,19.96,201400,2022-10-07
VRE,"Veris Residential Inc",10.37,-0.47,-4.34%,10.76,10.76,10.22,614100,2022-10-07
VREX,"Varex Imaging Corp",21.28,-0.71,-3.23%,21.93,22.17,21.14,131100,2022-10-07
VRNS,"Varonis Systems Inc",25.89,-2.08,-7.44%,27.11,27.33,25.68,963900,2022-10-07
VRNT,"Verint Systems Inc",35.4,-0.58,-1.61%,35.6,35.7,35.1,331600,2022-10-07
VRRM,"Verra Mobility Corp",16.25,-0.25,-1.52%,16.31,16.46,16.18,879000,2022-10-07
VRSK,"Verisk Analytics Inc",170.56,-5.13,-2.92%,174.07,174.54,169.91,705400,2022-10-07
VRSN,"Verisign Inc",177.86,-4.22,-2.32%,180.08,180.68,177.05,731800,2022-10-07
VRT,"Vertiv Holdings Llc.",10.95,-0.91,-7.67%,11.62,11.76,10.92,2473300,2022-10-07
VRTS,"Virtus Inv Partners",156.61,-8.47,-5.13%,162.9,162.9,154.69,68600,2022-10-07
VRTV,"Veritiv Corp",103.18,-3.36,-3.15%,105.15,105.15,101.9,106400,2022-10-07
VRTX,"Vertex Pharmaceutic",295.23,-3.4,-1.14%,295.91,300.05,292.73,1424700,2022-10-07
VSAT,"Viasat Inc",38.3,-1.94,-4.82%,40.07,40.2,38.24,433200,2022-10-07
VSCO,"Victorias Secret & CO",33.9,1.02,+3.10%,32.24,34,32.12,1379600,2022-10-07
VSEC,"V S E Cp",36.53,-1.05,-2.79%,36.94,37.98,35.39,8800,2022-10-07
VSH,"Vishay Intertechnology",18.88,-0.64,-3.28%,19.19,19.25,18.85,900600,2022-10-07
VST,"Vistra Energy Corp",21.97,-0.68,-3.00%,22.51,22.61,21.93,3270700,2022-10-07
VSTO,"Vista Outdoor Inc",25.37,-0.53,-2.05%,25.54,25.55,24.86,358200,2022-10-07
VTNR,"Vertex Energy",7.49,0,0.00%,7.43,7.86,7.32,2309200,2022-10-07
VTOL,"Bristow Group Inc",25.18,-0.59,-2.29%,25.78,25.79,24.74,68500,2022-10-07
VTR,"Ventas Inc",37.72,-0.61,-1.59%,38.24,38.28,37.28,2470900,2022-10-07
VTRS,"Viatris Inc",8.74,-0.2,-2.24%,8.9,8.9,8.67,8055600,2022-10-07
VTYX,"Ventyx Biosciences Inc",34.23,-1.82,-5.05%,35.87,36.39,33.62,342200,2022-10-07
VUZI,"Vuzix Corp",5.37,-0.44,-7.57%,5.71,5.71,5.33,596000,2022-10-07
VVI,"Viad Corp",33.7,-0.8,-2.32%,33.99,33.99,33.34,45200,2022-10-07
VVNT,"Vivint Smart Home Inc",6.47,-0.39,-5.69%,6.77,6.86,6.43,576000,2022-10-07
VVV,"Valvoline Inc",25.12,-0.91,-3.50%,25.91,25.99,24.8,2900500,2022-10-07
VVX,"V2X Inc",36.29,-0.54,-1.47%,36.38,36.38,35.52,74600,2022-10-07
VXRT,"Vaxart Inc",1.93,-0.06,-3.02%,1.93,1.99,1.9,3938600,2022-10-07
VZ,"Verizon Communications Inc",36.85,-0.99,-2.62%,37.63,37.7,36.81,31838600,2022-10-07
VZIO,"Vizio Holding Corp Cl A",9.47,-0.45,-4.54%,9.73,9.73,9.31,422200,2022-10-07
W,"Wayfair Inc",30.63,-3.02,-8.97%,32.35,32.53,30,5442300,2022-10-07
WAB,"Wabtec Corp",86.04,-1.36,-1.56%,86.09,86.64,85.34,562100,2022-10-07
WABC,"Westamerica Bancorp",52.22,-0.89,-1.68%,53.06,53.33,52.04,107200,2022-10-07
WAFD,"Washington Federal",31.18,-0.16,-0.51%,31.09,31.32,30.73,416800,2022-10-07
WAL,"Western Alliance Bancorp",65.32,-2.4,-3.54%,66.89,66.94,64.71,618900,2022-10-07
WASH,"Washington TR Bncorp",46.95,-1.06,-2.21%,47.64,47.74,46.84,69300,2022-10-07
WAT,"Waters Corp",276.5,-11.05,-3.84%,283.17,284.23,275.43,385800,2022-10-07
WBA,"Walgreens Boots Alliance",30.52,-1.73,-5.36%,32.03,32.07,30.39,11291000,2022-10-07
WBD,"Discovery Inc Series A",11.98,-0.51,-4.08%,12.38,12.48,11.88,14331200,2022-10-07
WBS,"Webster Financial Corp",46.67,-1.21,-2.53%,47.51,47.51,46.15,893600,2022-10-07
WCC,"Wesco International",124.35,-3.68,-2.87%,126.25,127.07,123.63,160100,2022-10-07
WD,"Walker & Dunlop",85.75,-1.83,-2.09%,86.43,87.56,84.82,138600,2022-10-07
